sentence_id,company_id,company_name,report_year,section,sentence_text,matched_surface_forms,matched_core_ids,matched_pattern_ids,candidate_labels,dedup_key,specific_technology_labels,product_labels,ai_general_anchor,company_attribution,status_code,max_embedding_similarity,rule_confidence,final_confidence,is_candidate,evidence_terms,notes,source_file,pdf_page,report_page,subheading,text_type,original_sentence_id,embedding_pass_labels,embedding_review_labels,embedding_score_summary
CAND-00392,300663.SZ,科蓝软件,2025,业务概要,随着生成式AI 的发展，应用层面的开发包括智能AI 银行APP、智能问答、智能问数、智能运营、企业金融、智能尽职调查报告生成等多个应用场景。,AI; 智能问答; 生成式AI,AIFT-001; AIFT-053; AIFT-110,ALS-0002; ALS-0216; ALS-0451,AI_GENERAL; TECH_LLM; TECH_NLP,MDAF0003035+TECH_LLM,TECH_LLM; TECH_NLP,,1,UNKNOWN,APPLIED,0.577453,0.98,0.98,1,AI; 智能问答; 生成式AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,13,14,（2）AI Agent 智能体应用,正文,MDAF0003035,,AI_GENERAL;TECH_LLM;TECH_NLP,TECH_LLM=0.5775/0.1131; AI_GENERAL=0.5411/0.0379; TECH_NLP=0.5375/0.2028
CAND-00393,300663.SZ,科蓝软件,2025,业务概要,c.智慧营销平台智慧营销平台围绕金融机构营销数字化转型需求，持续推动智慧营销平台与AI 能力的深度融合，依托魔聚平台的智能体与大模型能力，对营销全流程进行系统性重构。,AI; 智能体; 大模型,AIFT-001; AIFT-128,ALS-0002; ALS-0523; ANCHOR:大模型,AI_GENERAL; TECH_LLM,MDAF0003036+TECH_LLM,TECH_LLM,,1,UNKNOWN,WEAK_GENERIC,0.451365,0.75,0.75,1,AI; 智能体; 大模型,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,14,15,（2）AI Agent 智能体应用,正文,MDAF0003036,,AI_GENERAL;TECH_LLM,TECH_LLM=0.4514/0.1078; AI_GENERAL=0.4502/0.0225
CAND-00394,300663.SZ,科蓝软件,2025,业务概要,中台系统是未来银行业务智能化快速发展的核心AI 技术源动力，满足行内各渠道应用快速实现“分布式、高并发、自动化和智能化”的AI 原生IT 架构，具备了去中心化、服务化、异步化、高可用、可视化运营及智能感知五大AI 技术要求。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0003037+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.416673,0.6,0.6,1,AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,14,15,（2）AI Agent 智能体应用,正文,MDAF0003037,,AI_GENERAL,AI_GENERAL=0.4167/0.0044
CAND-00395,300663.SZ,科蓝软件,2025,业务概要,在营销前端，通过引入智能策略生成与内容生产能力，提升营销方案制定的科学性与效率；在营销执行过程中，通过智能化触达与过程管理，实现对客户行为的实时响应与动态调整；在营销后评估环节，结合数据分析与模型能力，完善效果评估与策略优化机制，形成营销闭环。,策略优化,AIFT-029,ALS-0119,TECH_RL,MDAF0003042+TECH_RL,TECH_RL,,1,UNKNOWN,R_AND_D,0.439152,0.8,0.8,1,策略优化,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,14,15,（2）AI Agent 智能体应用,正文,MDAF0003042,,TECH_RL,TECH_RL=0.4392/0.1181
CAND-00396,300663.SZ,科蓝软件,2025,业务概要,通过上述能力建设，智慧营销平台进一步提升精准营销与精细化运营水平，助力金融机构实现客户经营由经验驱动向数据与智能驱动转变，持续释放营销价值并提升业务转化效率。,精准营销,AIFT-208,ALS-0843,PRODUCT_CUSTOMER,MDAF0003044+PRODUCT_CUSTOMER,,PRODUCT_CUSTOMER,0,UNKNOWN,,0.400297,0.1,0.1,1,精准营销,anchor未满足；仅弱词无锚点,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,14,15,（2）AI Agent 智能体应用,正文,MDAF0003044,,PRODUCT_CUSTOMER,PRODUCT_CUSTOMER=0.4003/0.0277
CAND-00397,300663.SZ,科蓝软件,2025,业务概要,d.智能信贷尽调平台：公司所推出的智能信贷尽调平台，是专为银行等金融机构对公信贷业务打造的AI 智能解决方案，深度融合前沿大模型技术与金融信贷专业Know-How，精准破解传统对公尽调流程繁琐、效率低下、风险识别不足等痛点。,AI; 智能信贷; 大模型,AIFT-001; AIFT-175,ALS-0002; ALS-0709; ANCHOR:大模型,AI_GENERAL; PRODUCT_CREDIT; TECH_LLM,MDAF0003048+TECH_LLM,TECH_LLM,PRODUCT_CREDIT,1,COMPANY,APPLIED,0.603716,0.98,0.98,1,AI; 智能信贷; 大模型,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003048,,AI_GENERAL;PRODUCT_CREDIT;TECH_LLM,PRODUCT_CREDIT=0.6037/0.1456; TECH_LLM=0.5501/0.1930; AI_GENERAL=0.4662/0.1022
CAND-00398,300663.SZ,科蓝软件,2025,业务概要,e.全场景智能双录系统全场景智能双录系统围绕客户与监管政策的需求，创新性的采用H5 同屏双录技术，全面覆盖理财、保险、贷款、信托等各类金融业务场景，系统支持在交易过程中进行录音、录像及风险揭示，实现业务办理双录过程的合规化、流程的标准化，以达到双录业务闭环管理，全面满足监管要求及金融业务需求。,智能双录,AIFT-068,ALS-0280,TECH_SPEECH,MDAF0003049+TECH_SPEECH,TECH_SPEECH,,1,UNKNOWN,,0.645889,0.75,0.75,1,智能双录,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003049,,TECH_SPEECH,TECH_SPEECH=0.6459/0.2283
CAND-00399,300663.SZ,科蓝软件,2025,业务概要,f.AI 智能助手智能助手以轻量级插件形式无缝嵌入手机银行与网上银行，为用户提供“边聊边办”的智能服务体验。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0003050+AI_GENERAL,,,1,UNKNOWN,,0.410072,0.55,0.55,1,AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003050,,AI_GENERAL,AI_GENERAL=0.4101/0.0025
CAND-00400,300663.SZ,科蓝软件,2025,业务概要,g.智能客户经理助手面对银行零售业务条线客户经理日常营销客户服务领域提供的智能体平台应用。,智能体,AIFT-128,ALS-0523,AI_GENERAL,MDAF0003051+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.497255,0.55,0.55,1,智能体,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003051,,AI_GENERAL,AI_GENERAL=0.4973/0.1566
CAND-00401,300663.SZ,科蓝软件,2025,业务概要,产品优势：1. 自研双录引擎：具备独创的H5 后端还原而非前端录屏的方式，在完整还原客户双录交易操作的同时，还最大程度保护客户的个人隐私信息；2. 统一参数化配置：支持配置化双录流程驱动录制，保证双录过程统一、规范，可快速灵活的发布不同产品的录制流程；3. AI 技术支持：结合多种AI 技术，实现双录过程中的实时智能质检，提高双录一次性通过率；4. 业务集成简单：使用轻量化的前端组件设计思路，降低渠道的接入门槛，满足H5、小程序、公众号、APP 等多渠道的快速集成。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0003052+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.388115,0.6,0.6,1,AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003052,,AI_GENERAL,AI_GENERAL=0.3881/0.1023
CAND-00402,300663.SZ,科蓝软件,2025,业务概要,公司聚焦“以客户为中心”的财富管理转型与资产服务创新，通过构建线上线下融合营销权益体系、打造智能资产配置平台、推动“顾问式销售”模式落地，并提供供应链管理、交易管理、业务中台等解决方案，有效提升用户粘性、价值贡献及业务效能。,智能资产配置,AIFT-220,ALS-0892,PRODUCT_INVEST,MDAF0003055+PRODUCT_INVEST,,PRODUCT_INVEST,0,COMPANY,COMMERCIAL,0.40207,0.5,0.5,1,智能资产配置,anchor未满足,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003055,,PRODUCT_INVEST,PRODUCT_INVEST=0.4021/0.0527
CAND-00403,300663.SZ,科蓝软件,2025,业务概要,智能客户经理助手面向银行零售业务条线客户经理，提供集客户洞察、营销推荐与服务辅助于一体的智能体应用。,智能体,AIFT-128,ALS-0523,AI_GENERAL,MDAF0003059+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.424299,0.55,0.55,1,智能体,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003059,,AI_GENERAL,AI_GENERAL=0.4243/0.0978
CAND-00404,300663.SZ,科蓝软件,2025,业务概要,该助手不仅降低了用户使用门槛，更通过上下文理解与多轮对话能力，实现“问即所得、说即所办”，让传统手机银行从“功能导航”升级为“智能陪伴”。,多轮对话,AIFT-054,ALS-0225,TECH_NLP,MDAF0003061+TECH_NLP,TECH_NLP,,1,UNKNOWN,R_AND_D,0.558137,0.8,0.8,1,多轮对话,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003061,,TECH_NLP,TECH_NLP=0.5581/0.2129
CAND-00405,300663.SZ,科蓝软件,2025,业务概要,通过整合客户画像、交易行为与业务规则，实时识别客户需求并生成个性化营销与服务建议，辅助客户经理高效触达与精准服务。,客户画像; 个性化营销,AIFT-206; AIFT-208,ALS-0835; ALS-0846,PRODUCT_CUSTOMER,MDAF0003062+PRODUCT_CUSTOMER,,PRODUCT_CUSTOMER,0,UNKNOWN,,0.612837,0.1,0.1,1,客户画像; 个性化营销,anchor未满足；仅弱词无锚点,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,15,16,（2）AI Agent 智能体应用,正文,MDAF0003062,,PRODUCT_CUSTOMER,PRODUCT_CUSTOMER=0.6128/0.1261
CAND-00406,300663.SZ,科蓝软件,2025,业务概要,A. 为金融机构定制鸿蒙生态服务平台（AI 物联网）a. 科蓝方山·可信物联一体化展业服务平台平台满足鸿蒙生态全终端环境展业需求，覆盖开源鸿蒙柜面终端、金融终端、营销大屏，以及华为鸿蒙手机、PAD、PC、智慧屏等智能终端环境，实现鸿蒙原生APP 统一发布、终端间设备协同、跨终端业务流转，让业务功能自动运行于最佳设备节点。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0003065+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.373069,0.6,0.6,1,AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,16,17,(3)AI 物联网,正文,MDAF0003065,,AI_GENERAL,AI_GENERAL=0.3731/0.0302
CAND-00407,300663.SZ,科蓝软件,2025,业务概要,c. 仓颉+鸿蒙的科蓝TEE 环境PKI 架构增强型多因素身份认证组件（sMFA）仓颉是华为为鸿蒙量身打造的全场景智能应用编程语言，也是鸿蒙生态基础设施建设的重要一环。,TEE; 身份认证,AIFT-035; AIFT-195,ALS-0144; ALS-0792,PRODUCT_FRAUD; TECH_PRIVACY,MDAF0003067+TECH_PRIVACY,TECH_PRIVACY,PRODUCT_FRAUD,1,UNKNOWN,APPLIED,0.420676,0.6,0.6,1,TEE; 身份认证,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,16,17,4、技术成熟，安全保障：MADP4.0 鸿蒙版本提供多风险监控，隐私合规监测、同时提供统一的监控、运维等服务,正文,MDAF0003067,,PRODUCT_FRAUD;TECH_PRIVACY,TECH_PRIVACY=0.4207/0.0807; PRODUCT_FRAUD=0.3961/0.0767
CAND-00408,300663.SZ,科蓝软件,2025,业务概要,公司作为金融互联网解决方案领军企业和鸿蒙首批全生态认证服务商，研发的仓颉+鸿蒙的科蓝TEE 环境PKI 架构增强型多因素身份认证组件（sMFA）顺利通过权威第三方中国金融认证中心（CFCA）安全评测，同时获得北京国家金融科技认证中心的金融科技产品认证。,TEE; 身份认证,AIFT-035; AIFT-195,ALS-0144; ALS-0792,PRODUCT_FRAUD; TECH_PRIVACY,MDAF0003070+TECH_PRIVACY,TECH_PRIVACY,PRODUCT_FRAUD,1,COMPANY,R_AND_D,0.481584,0.65,0.65,1,TEE; 身份认证,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,16,17,4、技术成熟，安全保障：MADP4.0 鸿蒙版本提供多风险监控，隐私合规监测、同时提供统一的监控、运维等服务,正文,MDAF0003070,,PRODUCT_FRAUD;TECH_PRIVACY,PRODUCT_FRAUD=0.4816/0.1143; TECH_PRIVACY=0.4729/0.1606
CAND-00409,300663.SZ,科蓝软件,2025,业务概要,此外，产品适配鸿蒙元服务特性，支持无需下载完整应用即可调用核心同屏协助功能，搭配小艺语音唤醒能力，实现“一句话触发同屏协助”，进一步提升服务便捷性，助力金融机构快速接入鸿蒙生态，覆盖更多高频服务场景，彰显产品在金融鸿蒙化转型中的适配优势。,语音唤醒,AIFT-066,ALS-0272,TECH_SPEECH,MDAF0003083+TECH_SPEECH,TECH_SPEECH,,1,UNKNOWN,APPLIED,0.427971,0.8,0.8,1,语音唤醒,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,17,18,4、技术成熟，安全保障：MADP4.0 鸿蒙版本提供多风险监控，隐私合规监测、同时提供统一的监控、运维等服务,正文,MDAF0003083,,TECH_SPEECH,TECH_SPEECH=0.4280/0.1268
CAND-00410,300663.SZ,科蓝软件,2025,业务概要,结合鸿蒙星盾安全架构，产品深度复用鸿蒙硬件级隔离、微内核可信执行等安全能力，将敏感操作与主系统物理隔离，配合鸿蒙分布式身份认证机制，构建“端-边-云”全栈防护体系；同时遵循鸿蒙数据本地化原则，实现客户隐私数据本地留存，仅同步脱敏后的操作结果，进一步强化数据安全防护，契合监管层面对金融数据安全的高要求，与鸿蒙生态下金融服务的安全标准同频。,身份认证,AIFT-195,ALS-0792,PRODUCT_FRAUD,MDAF0003085+PRODUCT_FRAUD,,PRODUCT_FRAUD,0,UNKNOWN,R_AND_D,0.389901,0.25,0.25,1,身份认证,anchor未满足,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,17,18,4、技术成熟，安全保障：MADP4.0 鸿蒙版本提供多风险监控，隐私合规监测、同时提供统一的监控、运维等服务,正文,MDAF0003085,,PRODUCT_FRAUD,PRODUCT_FRAUD=0.3899/0.0640
CAND-00411,300663.SZ,科蓝软件,2025,业务概要,d. 端云一体抗量子可信通信组件公司自主研发的“端云一体抗量子可信通信组件”，整合openHiTLS 及鲲鹏、鸿蒙等行业级工程化方案，通过创新的端云一体化与软硬协同、TEE 硬件信任根及机密计算架构，打造覆盖全域、面向未来的新一代可信通信安全体系。,TEE,AIFT-035,ALS-0144,TECH_PRIVACY,MDAF0003088+TECH_PRIVACY,TECH_PRIVACY,,1,COMPANY,R_AND_D,0.415547,0.65,0.65,1,TEE,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,18,19,4、技术成熟，安全保障：MADP4.0 鸿蒙版本提供多风险监控，隐私合规监测、同时提供统一的监控、运维等服务,正文,MDAF0003088,,TECH_PRIVACY,TECH_PRIVACY=0.4155/0.0321
CAND-00412,300663.SZ,科蓝软件,2025,业务概要,在技术实现层面，组件展现出五大核心优势：软硬协调，深度融合：通过端云协同硬件加速与TEE 可信执行环境，从底层建立免疫级安全防护，显著提升系统整体可信等级；端云一体，立体管控：实现从终端设备到云端服务无缝衔接的一体化安全策略，支持动态风险评估与自适应访问控制，全面响应零信任安全架构；面向未来，无忧演进：组件具备抗量子算法平滑替换、算法灵活裁剪和可升级架构特性，可从容应对未来密码政策变更与量子计算冲击；分级防护，平衡效能：组件提供包含纯软件国密套件、+硬件信任根套件、+机密计算环境套件及+抗量子算法套件的四套防护模型，分级防护应对不同场景对安全水位和性能要求。,可信执行环境; TEE,AIFT-035,ALS-0143; ALS-0144,TECH_PRIVACY,MDAF0003092+TECH_PRIVACY,TECH_PRIVACY,,1,UNKNOWN,R_AND_D,0.415385,0.6,0.6,1,可信执行环境; TEE,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,18,19,4、技术成熟，安全保障：MADP4.0 鸿蒙版本提供多风险监控，隐私合规监测、同时提供统一的监控、运维等服务,正文,MDAF0003092,,TECH_PRIVACY,TECH_PRIVACY=0.4154/0.0954
CAND-00413,300663.SZ,科蓝软件,2025,业务概要,新升级SUNDB 26c 在核心架构、存储性能、数据管理和运维便利性等方面实现全面提升，重点增强了对人工智能（AI）应用场景的支持。,人工智能; AI,AIFT-001,ALS-0001; ALS-0002,AI_GENERAL,MDAF0003093+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.361584,0.6,0.6,1,人工智能; AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,18,19,(4)AI 数据库,正文,MDAF0003093,,AI_GENERAL,AI_GENERAL=0.3616/0.0607
CAND-00414,300663.SZ,科蓝软件,2025,业务概要,新版本通过引入JSON 数据类型、近似聚合函数、采样查询等特性，为AI 模型训练提供高效、高质量的数据准备能力；同时，集群并行处理、在线调整及监控诊断能力的优化，保障了AI 业务的高可用与敏捷运维。,AI; 模型训练,AIFT-001,ALS-0002; ANCHOR:模型训练,AI_ENGINEERING; AI_GENERAL,MDAF0003094+AI_ENGINEERING,,,1,UNKNOWN,R_AND_D,0.472079,0.8,0.8,1,AI; 模型训练,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,18,19,(4)AI 数据库,正文,MDAF0003094,,AI_ENGINEERING;AI_GENERAL,AI_ENGINEERING=0.4721/0.1161; AI_GENERAL=0.4525/0.1238
CAND-00415,300663.SZ,科蓝软件,2025,业务概要,高性价比，平滑部署：在满足金融级高安全要求的同时，依托端云TEE 构建可信环境，运用国密与抗量子算法，通过软硬协同的技术支持硬件级安全和软件功能无损升级，适配不同环境实现双TEE/单TEE 可信交付，无需改变现有架构即可平滑升级，提供全链路SDK 软件组件显著降低企业改造成本。,TEE,AIFT-035,ALS-0144,TECH_PRIVACY,MDAF0003098+TECH_PRIVACY,TECH_PRIVACY,,1,UNKNOWN,COMMERCIAL,0.436967,0.6,0.6,1,TEE,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,18,19,4、技术成熟，安全保障：MADP4.0 鸿蒙版本提供多风险监控，隐私合规监测、同时提供统一的监控、运维等服务,正文,MDAF0003098,,TECH_PRIVACY,TECH_PRIVACY=0.4370/0.0772
CAND-00416,300663.SZ,科蓝软件,2025,业务概要,"A. SUNDB 数据库产品持续创新升级至26C 版本报告期内，公司SUNDB 数据库产品推出SUNDB 26c 版本,SUNDB 26c 在核心架构、存储性能、数据管理和运维便利性等方面实现全面提升，重点增强了对人工智能（AI）应用场景的支持。",人工智能; AI,AIFT-001,ALS-0001; ALS-0002,AI_GENERAL,MDAF0003099+AI_GENERAL,,,1,COMPANY,APPLIED,0.301625,0.65,0.65,1,人工智能; AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,19,20,(4)AI 数据库,正文,MDAF0003099,,AI_GENERAL,AI_GENERAL=0.3016/0.0666
CAND-00417,300663.SZ,科蓝软件,2025,业务概要,SUNDB 26c 版本深度适配AI 场景对数据多样性、处理效率及质量的要求，为AI 应用提供坚实的数据底座。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0003101+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.35073,0.6,0.6,1,AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,19,20,(4)AI 数据库,正文,MDAF0003101,,AI_GENERAL,AI_GENERAL=0.3507/0.0697
CAND-00418,300663.SZ,科蓝软件,2025,业务概要,SUNLite 是一款深度适配端侧数据特性的国产化端侧嵌入式数据库，主打低延迟、嵌入式、实时数据及时序数据本地处理，专为物联网边缘场景研发，具备轻量化、高性能、高安全、AI 原生融合的核心能力。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0003102+AI_GENERAL,,,1,UNKNOWN,R_AND_D,0.275618,0.6,0.6,1,AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,19,20,(4)AI 数据库,正文,MDAF0003102,,AI_GENERAL,AI_GENERAL=0.2756/0.0835
CAND-00419,300663.SZ,科蓝软件,2025,业务概要,创新实现数据库与轻量AI 模型深度内生融合，支持时序数据入库即完成智能推理分析，无需跨组件数据流转，可快速实现故障识别、异常研判，打造“数据入、结果出” 的极简高效处理流程。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0003105+AI_GENERAL,,,1,UNKNOWN,,0.407452,0.55,0.55,1,AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,19,20,(4)AI 数据库,正文,MDAF0003105,,AI_GENERAL,AI_GENERAL=0.4075/0.0608
CAND-00420,300663.SZ,科蓝软件,2025,业务概要,同时支持软硬一体化集成，可将数据库内核与AI 算法整体优化固化至专用芯片，强化物理级安全防护与抗干扰能力，适配复杂严苛的现场部署环境。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0003106+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.38126,0.6,0.6,1,AI,,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,19,20,(4)AI 数据库,正文,MDAF0003106,,AI_GENERAL,AI_GENERAL=0.3813/0.0281
