sentence_id,candidate_label,positive_similarity,positive_prototype_id,positive_prototype_text,hard_negative_similarity,hard_negative_prototype_id,hard_negative_prototype_text,semantic_margin,positive_threshold,margin_threshold,embedding_pass,sentence_text,company_id,company_name,report_year,section,company_attribution,status_code,rule_confidence,source_file,pdf_page
CAND-00367,TECH_LLM,0.517323,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.309733,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.207589,0.72,0.08,0,公司坚定贯彻“AI 原生驱动”的产品策略，现已形成覆盖“AI 机器人—AI Agent 智能体应用—AI 物联网—AI 数据库-AI 算力基础设施”的全栈AI 生态解决方案体系，全方位赋能金融机构数字化与智能化深度转型。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,APPLIED,0.85,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,10
CAND-00368,AI_GENERAL,0.48358,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.346263,PRO-203,人工智能正在推动金融行业数字化转型。,0.137317,0.72,0.08,0,根据国际数据公司（IDC）最新发布的《IDC Perspective：中国金融行业大模型及智能体市场洞察》报告显示：“在以软硬结合的方式(即设备端Agent)推进大模型及智能体的应用落地”方面，科蓝软件取得重大创新成果。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,APPLIED,0.98,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,10
CAND-00368,TECH_LLM,0.470073,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.366229,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.103845,0.72,0.08,0,根据国际数据公司（IDC）最新发布的《IDC Perspective：中国金融行业大模型及智能体市场洞察》报告显示：“在以软硬结合的方式(即设备端Agent)推进大模型及智能体的应用落地”方面，科蓝软件取得重大创新成果。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,APPLIED,0.98,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,10
CAND-00369,AI_GENERAL,0.468525,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.411942,PRO-203,人工智能正在推动金融行业数字化转型。,0.056582,0.72,0.08,0,深耕金融科技领域近三十年，科蓝软件已稳步成长为以AI 为核心驱动、软硬件深度融合的AI 硬科技领军企业。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,,0.55,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,10
CAND-00370,AI_GENERAL,0.489515,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.351421,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.138094,0.72,0.08,0,A．魔聚平台筑牢公司解决方案AI 转型基础持续推进魔聚平台向企业级基础智能体开发与运行平台的战略定位升级，围绕大模型应用规模化落地的核心需求，构建具备通用性与可复制性的智能体基础设施能力体系。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,APPLIED,0.85,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00370,TECH_LLM,0.420895,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.338926,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.081969,0.72,0.08,0,A．魔聚平台筑牢公司解决方案AI 转型基础持续推进魔聚平台向企业级基础智能体开发与运行平台的战略定位升级，围绕大模型应用规模化落地的核心需求，构建具备通用性与可复制性的智能体基础设施能力体系。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,APPLIED,0.85,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00371,TECH_LLM,0.546254,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.290002,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.256252,0.72,0.08,0,VR 私行助理融合VR 沉浸式技术与金融大模型能力，打造专属高端财富管理虚拟服务场景。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,,0.95,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00372,AI_GENERAL,0.500574,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.363165,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.137409,0.72,0.08,0,“小蓝”适配搭载昇腾算力的硬件平台，支持蒸馏通用AI 模型，实现更强的通用AI 能力，全面加速AI 大模型在智慧网点的应用。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,APPLIED,0.8,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00372,TECH_LLM,0.439962,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.364387,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.075575,0.72,0.08,0,“小蓝”适配搭载昇腾算力的硬件平台，支持蒸馏通用AI 模型，实现更强的通用AI 能力，全面加速AI 大模型在智慧网点的应用。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,APPLIED,0.8,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00373,TECH_LLM,0.585494,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.332567,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.252928,0.72,0.08,0,企业财务机器人：公司企业网银机器人作为企业财务数字化智能方案，依托大模型、新硬件与软硬协同技术构建核心产品特点。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,R_AND_D,0.85,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00374,TECH_LLM,0.4691,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.331613,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.137488,0.72,0.08,0,其以大模型驱动，可自动化处理财务重复操作，智能识别预警资金风险;搭载U 盾管理创新硬件，实现集中管控与远程安全调用，同时通过软件智能调度与硬件安全管控协同，适配大规模系统场景，保障稳定运行。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,WEAK_GENERIC,0.75,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00375,AI_GENERAL,0.407881,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.252259,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.155622,0.72,0.08,0,在平台治理方面，持续完善权限管理与安全控制体系，强化企业级合规与风险管控能力；同时，通过接入OpenClaw 生态，提升智能体在多渠道、多终端环境下的连接与服务能力。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,APPLIED,0.55,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00376,AI_GENERAL,0.475597,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.284835,PRO-203,人工智能正在推动金融行业数字化转型。,0.190762,0.72,0.08,0,在能力建设方面，完成混合检索体系升级，实现“语义理解+结构化数据”融合检索，提升复杂场景下的信息获取能力；同步拓展多模态数据处理能力，支持图片、PDF 等多模态数据的统一理解与利用，增强智能体对多源数据环境的适应性。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,R_AND_D,0.55,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00377,AI_GENERAL,0.474833,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.415293,PRO-203,人工智能正在推动金融行业数字化转型。,0.05954,0.72,0.08,0,在通用人工智能方面，结合主流大模型等AI 技术，“小蓝”支持智能语音对话、人脸识别、远程视频柜员、3D 数字人、智能投顾等功能，支持数字人民币与现金的自由兑换，可为银行客户提供更多个性化的服务；同时，产品重点提升网点服务效率，优化空置窗口资源配置，将柜员从重复性事务中释放出来，转向客户服务、业务营销等高价值工作，进一步提升网点整体运营效能。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,R_AND_D,0.98,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00377,PRODUCT_INVEST,0.390933,PRO-066,智能投研平台利用NLP解析公告并生成事件摘要。,0.375995,PRO-069,公司开展传统程序化交易，策略由人工设定。,0.014938,0.72,0.08,0,在通用人工智能方面，结合主流大模型等AI 技术，“小蓝”支持智能语音对话、人脸识别、远程视频柜员、3D 数字人、智能投顾等功能，支持数字人民币与现金的自由兑换，可为银行客户提供更多个性化的服务；同时，产品重点提升网点服务效率，优化空置窗口资源配置，将柜员从重复性事务中释放出来，转向客户服务、业务营销等高价值工作，进一步提升网点整体运营效能。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,R_AND_D,0.98,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00377,TECH_CV,0.396903,PRO-021,公司利用OCR识别发票、银行回单和保险理赔材料。,0.296253,PRO-025,员工将扫描件人工录入财务系统。,0.10065,0.72,0.08,0,在通用人工智能方面，结合主流大模型等AI 技术，“小蓝”支持智能语音对话、人脸识别、远程视频柜员、3D 数字人、智能投顾等功能，支持数字人民币与现金的自由兑换，可为银行客户提供更多个性化的服务；同时，产品重点提升网点服务效率，优化空置窗口资源配置，将柜员从重复性事务中释放出来，转向客户服务、业务营销等高价值工作，进一步提升网点整体运营效能。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,R_AND_D,0.98,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00377,TECH_LLM,0.492988,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.362281,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.130708,0.72,0.08,0,在通用人工智能方面，结合主流大模型等AI 技术，“小蓝”支持智能语音对话、人脸识别、远程视频柜员、3D 数字人、智能投顾等功能，支持数字人民币与现金的自由兑换，可为银行客户提供更多个性化的服务；同时，产品重点提升网点服务效率，优化空置窗口资源配置，将柜员从重复性事务中释放出来，转向客户服务、业务营销等高价值工作，进一步提升网点整体运营效能。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,R_AND_D,0.98,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00377,TECH_SPEECH,0.42799,PRO-017,智能双录系统识别销售人员话术和客户确认信息。,0.326214,PRO-020,客服人员通过人工抽听方式开展录音质检。,0.101776,0.72,0.08,0,在通用人工智能方面，结合主流大模型等AI 技术，“小蓝”支持智能语音对话、人脸识别、远程视频柜员、3D 数字人、智能投顾等功能，支持数字人民币与现金的自由兑换，可为银行客户提供更多个性化的服务；同时，产品重点提升网点服务效率，优化空置窗口资源配置，将柜员从重复性事务中释放出来，转向客户服务、业务营销等高价值工作，进一步提升网点整体运营效能。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,R_AND_D,0.98,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00378,AI_GENERAL,0.571491,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.313532,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.257959,0.72,0.08,0,平台以统一的智能体开发框架为核心，打通模型接入、知识管理、任务编排及运行调度等关键环节，形成标准化、模块化的智能体构建与部署能力，为各类业务场景提供低门槛、高复用的开发底座。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,APPLIED,0.55,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00379,TECH_SPEECH,0.422525,PRO-017,智能双录系统识别销售人员话术和客户确认信息。,0.3347,PRO-020,客服人员通过人工抽听方式开展录音质检。,0.087825,0.72,0.08,0,支持3D 可视化资产全景展示、沉浸式财富规划与投资分析，可实现语音交互式业务咨询、定制化资产配置方案解读，7×24 小时在线响应私行客户需求。,300663.SZ,科蓝软件,2025,业务概要,UNKNOWN,,0.75,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00380,AI_GENERAL,0.524271,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.422383,PRO-203,人工智能正在推动金融行业数字化转型。,0.101888,0.72,0.08,0,整体来看，魔聚平台已形成具备规模化推广能力的基础智能体平台架构，为公司AI 能力的产品化输出及行业解决方案复制奠定了坚实基础，有助于进一步巩固公司在金融智能化领域的技术领先优势。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,APPLIED,0.65,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,11
CAND-00381,AI_GENERAL,0.47902,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.517398,PRO-203,人工智能正在推动金融行业数字化转型。,-0.038378,0.72,0.08,0,C. 数字银行产品全面AI 升级公司作为国内主要数字银行解决方案供应商，在以AI 驱动的移动银行与数字银行普及和发展进程中始终处于领军地位。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,R_AND_D,0.65,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,12
CAND-00382,AI_GENERAL,0.502585,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.451842,PRO-203,人工智能正在推动金融行业数字化转型。,0.050743,0.72,0.08,0,结合当前人工智能与大模型的发展趋势，公司正积极推进并完善相关产品与解决方案的数智化服务能力。,300663.SZ,科蓝软件,2025,业务概要,COMPANY,,0.8,300663.SZ_科蓝软件_2025_管理层讨论与分析.pdf,12
